Id,Time,Lat,Lon,Alt,SSID,MAC,Channel,Signal
16,01/12/2017 10:44:01,32.17217553070084,34.81201239183262,29.32418162501339,Partner,42501_13111_7943940,0,-97
17,01/12/2017 10:44:05,32.17188758190333,34.81190851897319,29.638531482264742,Liza,8c:59:c3:ea:db:4a,1,-78
18,01/12/2017 10:44:11,32.17149430101505,34.811757862271804,29.890260289021505,varda,c4:12:f5:85:27:c2,1,-87
19,01/12/2017 10:44:14,32.17134020148104,34.81169555724996,29.78929958349117,mika1,c4:12:f5:fb:c0:3e,1,-82
20,01/12/2017 10:44:14,32.17134020148104,34.81169555724996,29.78929958349117,donush,c0:ac:54:f5:b7:f2,1,-87
21,01/12/2017 10:44:18,32.17113909756608,34.811594706105254,29.498589764617535,DAVID,d8:fb:5e:17:1b:d6,11,-92
22,01/12/2017 10:44:18,32.17113909756608,34.811594706105254,29.498589764617535,Partner,42501_13111_7943940,0,-103
23,01/12/2017 10:44:22,32.17094198600168,34.81148871152029,29.247534754719787,TP-LINK_2C3A,84:16:f9:d7:2c:3a,1,-90
24,01/12/2017 10:44:22,32.17094198600168,34.81148871152029,29.247534754719787,home,00:13:d4:0f:f3:ba,1,-83
25,01/12/2017 10:44:26,32.17073022335429,34.81136052218762,28.851810564672878,home,00:13:d4:0f:f3:ba,1,-77
26,01/12/2017 10:44:30,32.17052489858893,34.811243700290355,28.48330590693121,HOTFiber-A53E,7c:b7:33:a1:7e:98,6,-80
27,01/12/2017 10:44:30,32.17052489858893,34.811243700290355,28.48330590693121,rdk,e4:d3:f1:9a:81:60,13,-85
28,01/12/2017 10:44:30,32.17052489858893,34.811243700290355,28.48330590693121,RDK,58:b6:33:34:81:a8,1,-85
29,01/12/2017 10:44:30,32.17052489858893,34.811243700290355,28.48330590693121,RDK,58:b6:33:34:ae:f8,11,-85
30,01/12/2017 10:44:30,32.17052489858893,34.811243700290355,28.48330590693121,dlink,40:9b:cd:11:2f:88,44,-92
31,01/12/2017 10:44:38,32.17005047256307,34.811007615648165,28.289290688769423,Neeman2.4_5,20:0c:c8:1d:c8:2c,60,-89
32,01/12/2017 10:44:38,32.17005047256307,34.811007615648165,28.289290688769423,Partner,42501_13111_7943940,0,-109
33,01/12/2017 10:44:41,32.16984101063408,34.8109235856239,28.201870747562097,HP-Print-20-Deskjet 4640 series,fc:15:b4:65:09:20,1,-87
34,01/12/2017 10:44:41,32.16984101063408,34.8109235856239,28.201870747562097,HOTBOX-2E6E,c0:ac:54:f7:27:42,11,-89
35,01/12/2017 10:44:45,32.16957387526252,34.810821554661544,27.987686538725544,Partner,42501_13111_7943940,0,-99
36,01/12/2017 10:44:49,32.16930328971546,34.81071393258221,27.82938002803731,edimax_2.4G_A92417,74:da:38:a9:24:17,3,-75
37,01/12/2017 10:44:57,32.168823167573045,34.810544049627936,27.11526685223747,RS_GUEST,ec:08:6b:38:0d:dd,12,-85
38,01/12/2017 10:44:57,32.168823167573045,34.810544049627936,27.11526685223747,RS_GUEST_5G,ec:08:6b:38:0d:dc,44,-89
39,01/12/2017 10:44:57,32.168823167573045,34.810544049627936,27.11526685223747,DIRECT-F4-HP DeskJet 3830 series,c8:d3:ff:57:60:f5,1,-89
40,01/12/2017 10:44:57,32.168823167573045,34.810544049627936,27.11526685223747,simon,e4:6f:13:73:0a:c2,8,-89
41,01/12/2017 10:44:57,32.168823167573045,34.810544049627936,27.11526685223747,KaymeraDev,00:f6:63:15:58:8e,36,-92
42,01/12/2017 10:44:57,32.168823167573045,34.810544049627936,27.11526685223747,HTC,06:c2:3e:e4:21:85,4,-89
43,01/12/2017 10:45:01,32.168721003548164,34.81072410830097,27.618449512847366,LRWN,0c:f4:d5:29:a2:9c,36,-91
44,01/12/2017 10:45:13,32.168846097297546,34.811787470063976,28.29109853755457,LRWN,0c:f4:d5:29:a2:9c,36,-76
45,01/12/2017 10:45:13,32.168846097297546,34.811787470063976,28.29109853755457,LRWN,ec:8c:a2:09:dd:4c,44,-70
46,01/12/2017 10:45:13,32.168846097297546,34.811787470063976,28.29109853755457,HOTFiber-400D,40:65:a3:2b:62:22,6,-88
47,01/12/2017 10:45:13,32.168846097297546,34.811787470063976,28.29109853755457,HOTFiber-400D,40:65:a3:2b:62:0e,6,-89
48,01/12/2017 10:45:21,32.169298848048044,34.8120318394415,27.688435207713404,Partner,42501_13111_7943940,0,-107
49,01/12/2017 10:45:25,32.169545831397976,34.81214324467331,26.834423759379202,nina,20:0c:c8:2b:2a:14,11,-68
50,01/12/2017 10:45:29,32.16978401146249,34.81225704427234,26.41969286035642,arama,80:1f:02:36:04:d0,11,-81
51,01/12/2017 10:45:29,32.16978401146249,34.81225704427234,26.41969286035642,hilda,00:30:4f:91:36:07,6,-89
52,01/12/2017 10:45:29,32.16978401146249,34.81225704427234,26.41969286035642,BezeqFree,5a:ab:1b:62:0d:fd,2,-93
53,01/12/2017 10:45:29,32.16978401146249,34.81225704427234,26.41969286035642,Astra,00:21:63:4d:73:31,6,-92
54,01/12/2017 10:45:29,32.16978401146249,34.81225704427234,26.41969286035642,Partner,42501_13111_7943940,0,-101
55,01/12/2017 10:45:33,32.1700244717399,34.8123593768823,26.279075491882708,UFI_UF230_B3F,00:0b:6c:4d:1b:3f,6,-83
56,01/12/2017 10:45:33,32.1700244717399,34.8123593768823,26.279075491882708,landau,d4:7b:b0:79:65:fc,11,-92
57,01/12/2017 10:45:33,32.1700244717399,34.8123593768823,26.279075491882708,HP-Print-8A-Deskjet 4640 series,8c:dc:d4:6a:a9:8a,11,-89
58,01/12/2017 10:45:37,32.170257763614224,34.81246926564551,26.042709343281796,klaiman,a0:ab:1b:62:0d:fc,2,-78
59,01/12/2017 10:45:37,32.170257763614224,34.81246926564551,26.042709343281796,ter123,70:4d:7b:0c:89:50,6,-72
60,01/12/2017 10:45:37,32.170257763614224,34.81246926564551,26.042709343281796,HOTBOX-62EF,d8:fb:5e:17:62:f5,1,-80
61,01/12/2017 10:45:41,32.17050972538356,34.81258190129876,26.066423141730525,UFI_UF230_B3F,00:0b:6c:4d:1b:3f,6,-70
62,01/12/2017 10:45:45,32.17075992790425,34.81269650889793,25.95824106504077,Oded 2.4Ghz,00:12:2a:e1:6c:48,11,-83
63,01/12/2017 10:45:49,32.17100836271353,34.81281338424775,25.5806087173453,Oded 5Ghz,00:12:2a:e1:6c:4c,48,-84
64,01/12/2017 10:45:49,32.17100836271353,34.81281338424775,25.5806087173453,Partner,42501_13111_7943940,0,-97
65,01/12/2017 10:45:53,32.17125707817382,34.81291128023999,25.509189468691844,yotam17,f8:ab:05:e9:6d:3d,10,-85
66,01/12/2017 10:46:04,32.17198534972246,34.81299603716402,26.593085271027938,SHAHAF2.4,20:0c:c8:0a:ef:2a,11,-82
67,01/12/2017 10:46:04,32.17198534972246,34.81299603716402,26.593085271027938,Partner,42501_13111_7943948,0,-103
68,01/12/2017 10:46:07,32.172152473716416,34.81301798358491,26.289785056235647,Oded 5Ghz,00:12:2a:e1:6c:4c,48,-89
69,01/12/2017 10:46:07,32.172152473716416,34.81301798358491,26.289785056235647,Partner,42501_13111_7943940,0,-95
70,01/12/2017 10:46:13,32.172434684187074,34.813112686158654,26.95797609468581,sellahome,d8:fb:5e:17:47:f8,9,-73
71,01/12/2017 10:46:28,32.172328818282836,34.81401199636586,28.284107087616025,DIR-825-4f83,80:26:89:0d:4f:84,1,-88
72,01/12/2017 10:46:31,32.172304696157184,34.81416528123218,28.549371760181504,Partner,42501_13111_7943940,0,-107
73,01/12/2017 10:43:31,32.17237425,34.81350895,46.0,lellouche,a4:2b:b0:ad:2d:34,5,-93
74,01/12/2017 10:43:34,32.17238884,34.81333642,45.0,Mevohot_1,20:0c:c8:1b:a2:48,6,-95
75,01/12/2017 10:43:37,32.17241727,34.81315388,44.0,DIR-825-4f83,80:26:89:0d:4f:84,1,-73
76,01/12/2017 10:43:37,32.17241727,34.81315388,44.0,Mevohot_3,60:e3:27:e8:41:e8,11,-86
77,01/12/2017 10:43:37,32.17241727,34.81315388,44.0,sellahome_2EX,74:da:38:14:1f:8d,9,-82
78,01/12/2017 10:43:40,32.17243758,34.81296682,47.0,Orit,c4:a8:1d:12:7d:4c,6,-91
79,01/12/2017 10:43:40,32.17243758,34.81296682,47.0,BezeqFree,06:ae:db:ba:1e:85,11,-81
80,01/12/2017 10:43:40,32.17243758,34.81296682,47.0,Lahav,08:3e:5d:5c:72:5e,11,-89
81,01/12/2017 10:43:40,32.17243758,34.81296682,47.0,sellahome,d8:fb:5e:17:47:f8,9,-83
82,01/12/2017 10:43:40,32.17243758,34.81296682,47.0,shweiger1,14:ae:db:c1:ad:7d,1,-84
83,01/12/2017 10:43:40,32.17243758,34.81296682,47.0,ELDAD,10:0d:7f:80:17:80,11,-87
84,01/12/2017 10:43:43,32.17246651,34.81278713,48.0,ELDAD,10:0d:7f:80:17:80,11,-73
85,01/12/2017 10:43:43,32.17246651,34.81278713,48.0,BezeqFree,06:ae:db:c1:ad:7d,1,-87
86,01/12/2017 10:43:46,32.1724962,34.81260015,47.0,HOTBOX1234,30:b5:c2:6e:12:d4,1,-88
87,01/12/2017 10:43:46,32.1724962,34.81260015,47.0,Eldad_2EX,80:1f:02:e8:b9:cc,11,-81
88,01/12/2017 10:43:49,32.17253749,34.81242555,48.0,HOTBOX1234,00:78:9e:f9:f5:5b,1,-82
89,01/12/2017 10:43:52,32.17255033,34.81224372,51.0,varda,c4:12:f5:85:27:c2,1,-95
90,01/12/2017 10:43:55,32.17246746,34.81211077,51.0,DIR-825-4f83,80:26:89:0d:4f:84,1,-77
91,01/12/2017 10:43:55,32.17246746,34.81211077,51.0,Miller,00:78:9e:fa:0e:5c,1,-94
92,01/12/2017 10:43:58,32.17230828,34.81204165,48.0,Gil-Up,50:c7:bf:36:df:98,2,-89
93,01/12/2017 10:44:01,32.17212193,34.81196568,47.0,U2I8L1M0X42,7c:b7:33:97:35:f1,1,-73
94,01/12/2017 10:44:01,32.17212193,34.81196568,47.0,varda,c4:12:f5:85:27:c2,1,-90
95,01/12/2017 10:44:01,32.17212193,34.81196568,47.0,KaymeraDev,00:f6:63:15:58:81,1,-93
96,01/12/2017 10:44:01,32.17212193,34.81196568,47.0,Ben Ami_2.4,c4:04:15:60:6a:b5,11,-93
97,01/12/2017 10:44:01,32.17212193,34.81196568,47.0,KaymeraGuest,00:f6:63:15:58:82,1,-93
98,01/12/2017 10:44:04,32.17191211,34.81189708,44.0,Ben Ami_2.4,c4:04:15:60:6a:b5,11,-84
99,01/12/2017 10:44:04,32.17191211,34.81189708,44.0,Shani - Green,54:b8:0a:34:68:90,6,-95
100,01/12/2017 10:44:07,32.1716947,34.81179424,42.0,Ben Ami_2.4,c4:04:15:60:6a:b5,11,-77
101,01/12/2017 10:44:07,32.1716947,34.81179424,42.0,Hilush111,6c:b0:ce:2f:43:36,1,-92
102,01/12/2017 10:44:10,32.17151458,34.81172206,43.0,Gil Kitchen,80:1f:02:a3:7d:62,6,-96
103,01/12/2017 10:44:16,32.17121725,34.81159343,41.0,DAVID,d8:fb:5e:17:1b:d6,11,-96
104,01/12/2017 10:44:19,32.17106022,34.81151613,41.0,home,00:13:d4:0f:f3:ba,1,-94
105,01/12/2017 10:44:25,32.1707657,34.81134771,39.0,home,00:13:d4:0f:f3:ba,1,-88
106,01/12/2017 10:44:25,32.1707657,34.81134771,39.0,Guymic,14:ae:db:b7:99:2d,6,-95
107,01/12/2017 10:44:28,32.1706109,34.81125793,39.0,Guymic,14:ae:db:b7:99:2d,6,-88
108,01/12/2017 10:44:28,32.1706109,34.81125793,39.0,HOTFiber-A53E,7c:b7:33:a1:7e:98,6,-90
109,01/12/2017 10:44:31,32.17044716,34.81116946,39.0,Guymic,14:ae:db:b7:99:2d,6,-81
110,01/12/2017 10:44:31,32.17044716,34.81116946,39.0,HOTFiber-A53E,7c:b7:33:a1:7e:98,6,-79
111,01/12/2017 10:44:31,32.17044716,34.81116946,39.0,RDK,58:b6:33:34:81:a8,1,-92
112,01/12/2017 10:44:34,32.17027335,34.81109365,38.0,devolo-0f4,30:d3:2d:37:20:f4,6,-88
113,01/12/2017 10:44:37,32.17009476,34.81099899,37.0,devolo-0f4,30:d3:2d:37:20:f4,6,-80
114,01/12/2017 10:44:37,32.17009476,34.81099899,37.0,Neeman2.4,20:0c:c8:1d:c8:2b,1,-87
115,01/12/2017 10:44:37,32.17009476,34.81099899,37.0,Bezeq Free F026CC,6a:0c:c8:1d:c8:28,1,-87
116,01/12/2017 10:44:40,32.16988722,34.81091198,37.0,Neeman2.4,20:0c:c8:1d:c8:2b,1,-81
117,01/12/2017 10:44:40,32.16988722,34.81091198,37.0,Bezeq Free F026CC,6a:0c:c8:1d:c8:28,1,-81
118,01/12/2017 10:44:40,32.16988722,34.81091198,37.0,HOTBOX12,d8:fb:5e:17:62:4d,1,-87
119,01/12/2017 10:44:40,32.16988722,34.81091198,37.0,oved-main,74:da:3a:97:66:9e,6,-87
120,01/12/2017 10:44:40,32.16988722,34.81091198,37.0,HOTBOX-2E6E,c0:ac:54:f7:27:42,11,-93
121,01/12/2017 10:44:40,32.16988722,34.81091198,37.0,HP-Print-20-Deskjet 4640 series,fc:15:b4:65:09:20,1,-83
122,01/12/2017 10:44:43,32.16968089,34.81083325,37.0,Alpha125,30:b5:c2:e0:55:9c,6,-82
123,01/12/2017 10:44:46,32.16947978,34.81075792,37.0,BezeqFree,62:ee:0c:39:f9:16,5,-94
124,01/12/2017 10:44:46,32.16947978,34.81075792,37.0,ELCHARAR_2.4,20:0c:c8:0f:21:93,1,-95
125,01/12/2017 10:44:46,32.16947978,34.81075792,37.0,Bezeq Free T00C36,5a:0c:c8:0f:21:90,1,-92
126,01/12/2017 10:44:49,32.1692751,34.81066887,38.0,BezeqNGN_001489_2.4GHz_1,c0:a0:bb:cb:59:5b,1,-73
127,01/12/2017 10:44:49,32.1692751,34.81066887,38.0,netbox,d0:d4:12:65:19:a2,1,-96
128,01/12/2017 10:44:52,32.16907519,34.81060214,38.0,forestisthebest,c8:d7:19:da:03:16,6,-78
129,01/12/2017 10:44:52,32.16907519,34.81060214,38.0,spielman,f4:f2:6d:34:56:54,1,-79
130,01/12/2017 10:44:52,32.16907519,34.81060214,38.0,KaymeraDev,00:f6:63:15:58:81,1,-86
131,01/12/2017 10:44:52,32.16907519,34.81060214,38.0,HP-Print-C1-Deskjet 4640 series,28:80:23:f6:e0:c1,11,-87
132,01/12/2017 10:44:52,32.16907519,34.81060214,38.0,KaymeraGuest,00:f6:63:15:58:82,1,-86
133,01/12/2017 10:44:56,32.16883715,34.81052111,38.0,Oberyn Martell,18:d6:c7:fb:1c:0e,8,-79
134,01/12/2017 10:44:56,32.16883715,34.81052111,38.0,INGENEO,cc:b2:55:e8:4c:e6,6,-87
135,01/12/2017 10:44:56,32.16883715,34.81052111,38.0,simon,e4:6f:13:73:0a:c2,8,-89
136,01/12/2017 10:44:56,32.16883715,34.81052111,38.0,HTC,06:c2:3e:e4:21:85,4,-92
137,01/12/2017 10:44:59,32.16872739,34.81060785,38.0,simon,e4:6f:13:73:0a:c2,8,-84
138,01/12/2017 10:44:59,32.16872739,34.81060785,38.0,kaymeraQA,00:f6:63:15:58:80,1,-82
139,01/12/2017 10:44:59,32.16872739,34.81060785,38.0,BARON WIFI 2.4,60:e3:27:bf:a1:a5,11,-91
140,01/12/2017 10:44:59,32.16872739,34.81060785,38.0,cactus,a0:4f:d4:42:ba:71,1,-95
141,01/12/2017 10:44:59,32.16872739,34.81060785,38.0,Vision Public,c0:4a:00:f7:00:c1,10,-89
142,01/12/2017 10:44:59,32.16872739,34.81060785,38.0,KaymeraGuest,cc:16:7e:97:1d:92,1,-95
143,01/12/2017 10:44:59,32.16872739,34.81060785,38.0,Candan,c0:ff:d4:7b:82:30,1,-87
144,01/12/2017 10:45:01,32.16870873,34.81074499,37.0,A-Home,00:25:86:b1:6f:f8,6,-81
145,01/12/2017 10:45:11,32.16877222,34.81164041,36.0,Oberyn Martell,18:d6:c7:fb:1c:0e,8,-95
146,01/12/2017 10:45:11,32.16877222,34.81164041,36.0,INGENEO,cc:b2:55:e8:4c:e6,6,-91
147,01/12/2017 10:45:11,32.16877222,34.81164041,36.0,simon,e4:6f:13:73:0a:c2,8,-90
148,01/12/2017 10:45:11,32.16877222,34.81164041,36.0,Candan,c0:ff:d4:7b:82:30,1,-88
149,01/12/2017 10:45:11,32.16877222,34.81164041,36.0,LRWN,ec:8c:a2:08:a4:5c,52,-69
150,01/12/2017 10:45:16,32.16898017,34.81188912,37.0,SE-WiFi-Employees,70:4c:a5:20:be:18,1,-94
151,01/12/2017 10:45:23,32.16940316,34.81209444,40.0,RS_GUEST,e4:6f:13:71:f5:ce,9,-92
152,01/12/2017 10:45:23,32.16940316,34.81209444,40.0,nina,20:0c:c8:2b:2a:14,11,-92
153,01/12/2017 10:45:23,32.16940316,34.81209444,40.0,Einav_1,00:26:5a:10:b7:0a,6,-82
154,01/12/2017 10:45:26,32.16958729,34.81218021,40.0,nina,20:0c:c8:2b:2a:14,11,-73
155,01/12/2017 10:45:26,32.16958729,34.81218021,40.0,Nehalem_ISR,08:ea:44:74:4b:d5,1,-92
156,01/12/2017 10:45:29,32.16977119,34.81225463,40.0,mazia,14:ae:db:b2:5f:05,1,-87
157,01/12/2017 10:45:29,32.16977119,34.81225463,40.0,arama,80:1f:02:36:04:d0,11,-90
158,01/12/2017 10:45:32,32.16994827,34.81233913,41.0,Candan,c0:ff:d4:7b:82:30,1,-93
159,01/12/2017 10:45:32,32.16994827,34.81233913,41.0,Mehta_Up,f8:d1:11:b8:3b:7e,6,-87
160,01/12/2017 10:45:32,32.16994827,34.81233913,41.0,HOTBOX-8156,b4:ee:b4:a7:81:5c,1,-92
161,01/12/2017 10:45:32,32.16994827,34.81233913,41.0,TUCHLER,00:26:5a:69:94:e3,6,-81
162,01/12/2017 10:45:32,32.16994827,34.81233913,41.0,  InnovationEndeavors,74:da:38:a9:1c:df,2,-83
163,01/12/2017 10:45:32,32.16994827,34.81233913,41.0,klaiman,a0:ab:1b:62:0d:fc,2,-86
164,01/12/2017 10:45:32,32.16994827,34.81233913,41.0,landau,74:da:38:14:4b:88,11,-81
165,01/12/2017 10:45:32,32.16994827,34.81233913,41.0,BezeqFree,5a:ab:1b:62:0d:fd,2,-87
166,01/12/2017 10:45:32,32.16994827,34.81233913,41.0,UFI_UF230_B3F,00:0b:6c:4d:1b:3f,6,-89
167,01/12/2017 10:45:32,32.16994827,34.81233913,41.0,DR_SHOHER_1,14:ae:db:b0:67:dd,6,-94
168,01/12/2017 10:45:32,32.16994827,34.81233913,41.0,Astra,00:21:63:4d:73:31,6,-86
169,01/12/2017 10:45:35,32.17012573,34.81242227,44.0,arama,80:1f:02:36:04:d0,11,-84
170,01/12/2017 10:45:35,32.17012573,34.81242227,44.0,ter123,70:4d:7b:0c:89:50,6,-82
171,01/12/2017 10:45:35,32.17012573,34.81242227,44.0,HOTBOX-62EF,d8:fb:5e:17:62:f5,1,-93
172,01/12/2017 10:45:35,32.17012573,34.81242227,44.0,Florida_Israel1,48:ee:0c:3b:fa:1e,1,-94
173,01/12/2017 10:45:35,32.17012573,34.81242227,44.0,HP-Print-8A-Deskjet 4640 series,8c:dc:d4:6a:a9:8a,11,-89
174,01/12/2017 10:45:38,32.17031089,34.81250563,44.0,HOTBOX-62EF,d8:fb:5e:17:62:f5,1,-85
175,01/12/2017 10:45:38,32.17031089,34.81250563,44.0,hot,00:1c:10:09:4f:bc,3,-84
176,01/12/2017 10:45:38,32.17031089,34.81250563,44.0,geller,00:78:9e:fa:3b:62,11,-90
177,01/12/2017 10:45:43,32.17062502,34.81264159,42.0,hot,00:1c:10:09:4f:bc,3,-77
178,01/12/2017 10:45:43,32.17062502,34.81264159,42.0,UFI_UF230_B3F,00:0b:6c:4d:1b:3f,6,-63
179,01/12/2017 10:45:43,32.17062502,34.81264159,42.0,Oded,14:cc:20:76:b8:2a,11,-89
180,01/12/2017 10:45:47,32.17086052,34.8127604,41.0,Oded,14:cc:20:76:b8:2a,11,-65
181,01/12/2017 10:45:47,32.17086052,34.8127604,41.0,Oded 2.4Ghz,00:12:2a:e1:6c:48,11,-82
182,01/12/2017 10:45:47,32.17086052,34.8127604,41.0,HOTBOX-2017,c0:ac:54:f5:7d:bd,11,-87
183,01/12/2017 10:45:47,32.17086052,34.8127604,41.0,TP-LINK_76C08E,14:cc:20:76:c0:8e,1,-93
184,01/12/2017 10:45:50,32.17105914,34.81284875,39.0,HOTBOX-2017,c0:ac:54:f5:7d:bd,11,-78
185,01/12/2017 10:45:50,32.17105914,34.81284875,39.0,HP-Print-AF-Officejet Pro 6830,28:80:23:40:5f:af,6,-81
186,01/12/2017 10:45:50,32.17105914,34.81284875,39.0,TP-LINK_76C08E,14:cc:20:76:c0:8e,1,-86
187,01/12/2017 10:45:50,32.17105914,34.81284875,39.0,sirocco_2.4o,c4:e9:84:83:1a:0a,11,-91
188,01/12/2017 10:45:53,32.1712472,34.81289934,36.0,  InnovationEndeavors,74:da:38:a9:1c:df,2,-92
189,01/12/2017 10:45:53,32.1712472,34.81289934,36.0,BezeqFree,06:ae:db:48:af:4d,9,-93
190,01/12/2017 10:45:53,32.1712472,34.81289934,36.0,Candan,c0:ff:d4:7b:82:30,1,-91
191,01/12/2017 10:45:59,32.17164516,34.81296105,38.0,UFI_UF230_B3F,00:0b:6c:4d:1b:3f,6,-92
192,01/12/2017 10:46:05,32.17201156,34.81299553,38.0,Oded 5Ghz,00:12:2a:e1:6c:4c,48,-82
193,01/12/2017 10:46:05,32.17201156,34.81299553,38.0,Motti11,a4:2b:b0:d4:55:36,6,-96
194,01/12/2017 10:46:08,32.17218423,34.81302496,39.0,HP-Print-AF-Officejet Pro 6830,28:80:23:40:5f:af,6,-94
195,01/12/2017 10:46:08,32.17218423,34.81302496,39.0,TP-LINK_76C08E,14:cc:20:76:c0:8e,1,-94
196,01/12/2017 10:46:08,32.17218423,34.81302496,39.0,Oded,14:cc:20:76:b8:2a,11,-92
197,01/12/2017 10:46:11,32.1723264,34.81305758,43.0,Oded 2.4Ghz,00:12:2a:e1:6c:48,11,-84
198,01/12/2017 10:46:14,32.17240104,34.81314461,44.0,DIR-825-4f83,80:26:89:0d:4f:84,1,-74
199,01/12/2017 10:46:14,32.17240104,34.81314461,44.0,Miller,00:78:9e:fa:0e:5c,1,-78
200,01/12/2017 10:46:20,32.17237484,34.81345105,41.0,HOTBOX-1A14,00:07:26:4f:07:ae,6,-91
201,01/12/2017 10:46:23,32.17232792,34.81365654,42.0,dobry2016_5,6c:b0:ce:ac:32:9c,60,-89
202,01/12/2017 10:46:29,32.17229561,34.81402472,40.0,DIRECT-CC-HP DeskJet 4670 series,70:5a:0f:b2:64:cd,6,-89
203,01/12/2017 10:46:29,32.17229561,34.81402472,40.0,Orit,c4:a8:1d:12:7d:4c,6,-80
204,01/12/2017 10:46:29,32.17229561,34.81402472,40.0,Lahav,08:3e:5d:5c:72:5e,11,-94
205,01/12/2017 10:46:32,32.17226318,34.81420816,40.0,DIR-825-4f83,80:26:89:0d:4f:84,1,-85
206,01/12/2017 10:46:32,32.17226318,34.81420816,40.0,Mevohot_3,60:e3:27:e8:41:e8,11,-93
207,01/12/2017 10:46:32,32.17226318,34.81420816,40.0,Wifi,74:44:01:39:09:86,11,-93
208,01/12/2017 10:46:38,32.1722525,34.81443463,40.0,love,14:ae:db:58:73:75,1,-70
209,01/12/2017 10:49:21,32.17228106,34.81440381,51.0,Zvi_2.4,10:5a:f7:0f:d5:32,11,-91
210,01/12/2017 10:49:42,32.17227827,34.81413625,45.0,BezeqFree,62:ee:0c:3d:eb:b9,9,-88
211,01/12/2017 10:49:51,32.17234589,34.81367079,44.0,Lahav,b0:b2:8f:01:ad:fe,11,-73
212,01/12/2017 10:50:00,32.1724094,34.81316731,41.0,DIR-825-4f83,80:26:89:0d:4f:84,1,-71
213,01/12/2017 10:50:00,32.1724094,34.81316731,41.0,Mevohot_3,60:e3:27:e8:41:e8,11,-80
214,01/12/2017 10:50:00,32.1724094,34.81316731,41.0,BezeqFree,06:ae:db:ba:1e:85,11,-76
215,01/12/2017 10:50:00,32.1724094,34.81316731,41.0,GuyHila,14:ae:db:ba:1e:85,11,-76
216,01/12/2017 10:50:06,32.17246049,34.81286197,42.0,DIRECT-CC-HP DeskJet 4670 series,70:5a:0f:b2:64:cd,6,-80
217,01/12/2017 10:50:09,32.17250306,34.81263803,42.0,DIRECT-CC-HP DeskJet 4670 series,70:5a:0f:b2:64:cd,6,-75
218,01/12/2017 10:50:09,32.17250306,34.81263803,42.0,BS-WIFI-4EVER,fc:75:16:55:27:fa,6,-94
219,01/12/2017 10:50:12,32.17253375,34.81242662,42.0,DIRECT-74-HP DeskJet 4670 series,3c:52:82:af:42:75,1,-59
220,01/12/2017 10:50:15,32.17254538,34.81222007,42.0,NIPPON_3687,08:97:58:32:d2:98,2,-79
221,01/12/2017 10:50:15,32.17254538,34.81222007,42.0,Gil Kitchen,80:1f:02:a3:7d:62,6,-87
222,01/12/2017 10:50:18,32.17242642,34.81207339,43.0,urigil1,a0:ab:1b:5d:c2:60,10,-97
223,01/12/2017 10:50:21,32.17226944,34.81201158,41.0,varda,c4:12:f5:85:27:c2,1,-83
224,01/12/2017 10:50:21,32.17226944,34.81201158,41.0,varda_HD,c4:12:f5:85:27:c1,60,-88
225,01/12/2017 10:50:27,32.17190615,34.81187369,37.0,Shani - Green,54:b8:0a:34:68:90,6,-89
